L, a, b, x, y
135.85, 178.23, 186.67, 612.71, 201.65
112.71, 192.71, 177.24, 619.14, 270.00
135.97, 178.20, 186.67, 612.71, 201.65
112.73, 192.70, 177.24, 619.14, 270.00
136.51, 177.16, 186.26, 611.38, 200.01
114.13, 192.50, 178.00, 619.04, 266.87
136.51, 177.16, 186.26, 611.38, 200.01
114.13, 192.50, 178.00, 619.04, 266.87
112.31, 192.07, 177.90, 620.73, 268.73
138.39, 176.83, 186.41, 612.51, 198.81
112.31, 192.07, 177.90, 620.73, 268.73
138.39, 176.83, 186.41, 612.51, 198.81
112.93, 191.96, 177.81, 621.32, 268.52
138.73, 176.46, 185.76, 611.45, 198.60
112.93, 191.96, 177.81, 621.32, 268.52
138.73, 176.46, 185.76, 611.45, 198.60
140.03, 177.65, 186.75, 610.25, 199.04
113.02, 192.70, 178.18, 621.52, 271.20
140.30, 177.19, 186.78, 610.29, 198.99
113.07, 192.69, 178.17, 621.64, 271.10
139.63, 178.42, 186.59, 611.37, 199.89
113.19, 193.03, 178.19, 621.95, 271.02
139.63, 178.42, 186.59, 611.37, 199.89
113.18, 193.01, 178.19, 621.96, 271.02
140.44, 175.36, 186.05, 611.53, 200.58
113.30, 192.01, 177.80, 621.75, 270.51
140.57, 174.70, 185.94, 611.53, 200.58
112.95, 191.93, 177.74, 621.77, 271.13
137.47, 178.17, 186.61, 611.97, 202.63
112.75, 192.56, 178.33, 621.94, 271.44
137.41, 178.12, 186.55, 611.97, 202.63
112.70, 192.53, 178.29, 621.98, 271.40
138.32, 178.34, 185.58, 613.89, 204.13
112.84, 191.61, 178.03, 622.61, 269.83
138.32, 178.34, 185.58, 613.89, 204.13
112.84, 191.61, 178.03, 622.61, 269.83
136.09, 179.75, 184.61, 617.44, 206.66
111.49, 189.67, 177.38, 625.29, 262.14
136.09, 179.75, 184.61, 617.44, 206.66
111.55, 189.68, 177.40, 625.35, 262.08
134.59, 180.48, 182.41, 620.38, 214.50
110.26, 189.23, 176.14, 628.90, 257.89
134.59, 180.48, 182.41, 620.38, 214.50
110.11, 189.18, 176.18, 628.82, 258.09
133.20, 179.49, 178.21, 621.00, 228.51
109.70, 189.11, 175.67, 630.87, 259.66
133.20, 179.49, 178.21, 621.00, 228.51
109.70, 189.11, 175.67, 630.87, 259.66
125.75, 180.01, 172.96, 623.65, 237.93
107.53, 188.39, 173.79, 631.79, 260.80
125.75, 180.01, 172.96, 623.65, 237.93
107.53, 188.39, 173.79, 631.79, 260.80
127.08, 179.78, 172.79, 623.97, 241.89
108.07, 188.54, 173.79, 632.47, 261.73
127.08, 179.78, 172.79, 623.97, 241.89
108.15, 188.57, 173.86, 632.46, 261.53
122.31, 183.89, 172.71, 623.55, 249.80
107.19, 188.66, 173.31, 631.97, 264.50
122.31, 183.89, 172.71, 623.55, 249.80
107.19, 188.66, 173.30, 631.97, 264.50
123.35, 182.45, 172.87, 623.12, 247.81
108.05, 189.16, 174.02, 632.03, 264.07
123.35, 182.45, 172.87, 623.12, 247.81
108.04, 189.16, 174.04, 632.03, 264.07
125.37, 181.04, 172.66, 622.70, 245.83
108.07, 189.00, 173.59, 632.28, 265.13
125.37, 181.04, 172.66, 622.70, 245.83
108.07, 189.00, 173.59, 632.28, 265.13
126.47, 182.22, 173.90, 622.77, 245.98
108.39, 189.13, 174.16, 631.94, 265.84
126.47, 182.22, 173.90, 622.77, 245.98
108.39, 189.13, 174.22, 631.94, 265.84
126.44, 180.95, 173.48, 622.89, 245.09
108.46, 189.07, 174.35, 632.12, 264.94
126.40, 180.94, 173.48, 622.89, 245.09
108.45, 189.07, 174.35, 632.12, 264.94
128.18, 180.98, 173.33, 623.35, 244.53
109.04, 189.25, 174.36, 632.54, 264.49
128.18, 180.98, 173.33, 623.35, 244.53
109.04, 189.25, 174.36, 632.54, 264.49
127.62, 181.09, 173.26, 623.27, 244.64
109.14, 189.45, 174.60, 632.41, 264.90
127.62, 181.09, 173.26, 623.27, 244.64
109.08, 189.43, 174.57, 632.44, 265.03
127.47, 179.93, 173.37, 623.27, 244.38
108.92, 188.99, 174.45, 632.49, 264.87
126.76, 181.01, 173.91, 623.49, 244.39
108.97, 189.31, 174.67, 631.96, 265.87
128.51, 179.40, 174.01, 623.00, 243.76
109.37, 189.03, 174.44, 632.01, 265.97
128.18, 179.40, 173.94, 623.01, 243.91
109.42, 189.06, 174.40, 632.02, 266.00
129.93, 178.70, 174.44, 622.86, 242.94
109.38, 188.84, 174.46, 631.94, 266.19
129.81, 178.65, 174.42, 622.86, 242.94
109.12, 188.75, 174.45, 631.94, 266.39
129.40, 178.23, 174.42, 622.71, 242.78
109.57, 188.78, 174.53, 631.99, 266.08
129.41, 178.25, 174.42, 622.71, 242.78
109.54, 188.81, 174.52, 632.07, 266.06
129.76, 178.06, 173.89, 623.27, 241.89
109.80, 188.70, 174.53, 632.07, 266.18
129.89, 178.05, 173.93, 623.26, 241.80
109.67, 188.68, 174.58, 632.03, 266.41
129.57, 178.18, 173.75, 623.24, 241.62
109.83, 188.81, 174.56, 632.04, 266.64
129.85, 177.97, 173.91, 623.20, 241.54
110.03, 188.73, 174.68, 632.01, 266.47
129.77, 177.91, 173.90, 623.20, 241.54
109.97, 188.70, 174.64, 632.00, 266.43
129.63, 177.79, 173.95, 623.20, 241.54
109.99, 188.66, 174.82, 631.95, 266.45
130.02, 177.89, 173.93, 623.24, 241.40
110.41, 188.83, 174.74, 632.16, 266.59
130.14, 177.77, 174.14, 622.79, 242.56
110.33, 188.85, 174.75, 632.20, 266.51
128.69, 178.25, 173.90, 622.90, 243.52
109.77, 188.74, 174.56, 632.21, 266.71
128.58, 178.30, 173.89, 622.90, 243.52
109.66, 188.73, 174.60, 632.22, 266.72
129.54, 177.96, 175.13, 622.57, 241.74
109.35, 188.96, 174.74, 632.18, 267.48
129.54, 177.96, 175.13, 622.57, 241.74
109.35, 188.96, 174.74, 632.18, 267.48
130.46, 178.21, 175.71, 622.41, 241.05
109.55, 189.10, 175.19, 631.92, 267.77
130.46, 178.21, 175.71, 622.41, 241.05
109.54, 189.10, 175.19, 631.92, 267.77
129.42, 179.65, 175.51, 622.31, 241.01
109.06, 189.50, 175.10, 631.92, 268.15
129.42, 179.65, 175.51, 622.31, 241.01
109.10, 189.52, 175.13, 631.92, 268.15
129.06, 180.05, 175.53, 622.24, 241.36
108.82, 189.40, 175.31, 631.86, 268.09
129.06, 180.05, 175.53, 622.24, 241.36
108.82, 189.40, 175.33, 631.86, 268.09
130.73, 180.89, 175.82, 622.22, 241.21
109.05, 189.69, 175.24, 632.09, 268.24
130.84, 180.70, 175.80, 622.22, 241.21
109.04, 189.63, 175.31, 632.03, 268.46
130.72, 180.71, 175.78, 622.22, 241.21
109.00, 189.64, 175.26, 632.12, 268.45
130.70, 180.72, 175.78, 622.22, 241.21
108.98, 189.64, 175.25, 632.13, 268.47
131.32, 181.37, 176.41, 622.25, 241.01
109.14, 189.91, 175.26, 632.24, 268.77
131.05, 181.00, 176.48, 622.35, 240.81
108.87, 189.71, 175.29, 632.34, 268.55
131.16, 180.72, 176.36, 622.42, 240.63
109.07, 189.67, 175.31, 632.42, 268.30
131.14, 180.65, 176.36, 622.42, 240.63
109.01, 189.61, 175.35, 632.43, 268.33
130.73, 181.29, 176.46, 622.39, 240.75
108.91, 189.81, 175.17, 632.44, 268.37
130.77, 181.29, 176.45, 622.39, 240.75
108.93, 189.80, 175.17, 632.45, 268.42
131.04, 181.03, 176.37, 622.44, 240.59
108.91, 189.70, 175.15, 632.50, 268.36
130.79, 180.99, 176.34, 622.44, 240.59
108.83, 189.69, 175.15, 632.52, 268.40
130.79, 181.05, 176.34, 622.47, 240.53
108.97, 189.73, 175.08, 632.65, 268.14
130.77, 181.05, 176.34, 622.47, 240.53
109.02, 189.70, 175.02, 632.67, 268.02
130.53, 180.37, 175.99, 622.49, 240.64
109.05, 189.52, 174.91, 632.67, 267.89
130.53, 180.35, 175.99, 622.49, 240.64
108.99, 189.46, 174.94, 632.70, 267.83
130.65, 180.35, 176.15, 622.53, 240.38
109.19, 189.60, 174.93, 632.73, 267.89
130.86, 180.32, 176.22, 622.54, 240.29
109.12, 189.56, 174.95, 632.78, 267.90
130.67, 180.07, 175.97, 622.48, 240.55
109.23, 189.56, 174.83, 632.79, 267.89
130.74, 179.98, 175.98, 622.45, 240.61
109.12, 189.45, 174.77, 632.82, 267.68
131.52, 180.28, 176.06, 622.44, 240.67
109.40, 189.60, 174.88, 632.84, 267.74
131.44, 180.28, 176.07, 622.44, 240.67
109.37, 189.62, 174.86, 632.91, 267.92
131.23, 180.39, 175.89, 622.40, 241.01
109.53, 189.56, 174.81, 632.87, 267.80
130.96, 180.05, 175.45, 622.48, 241.02
109.49, 189.47, 174.80, 632.76, 267.61
131.32, 180.00, 175.47, 622.50, 240.90
109.63, 189.49, 174.77, 632.81, 267.73
130.93, 180.07, 174.67, 622.71, 241.50
109.66, 189.27, 174.55, 632.75, 267.39
130.93, 180.07, 174.67, 622.71, 241.50
109.63, 189.26, 174.53, 632.75, 267.39
130.93, 180.07, 174.67, 622.71, 241.50
109.59, 189.24, 174.54, 632.75, 267.39
132.26, 179.96, 174.12, 622.74, 242.19
110.12, 189.48, 174.37, 632.96, 267.47
132.17, 179.98, 174.12, 622.74, 242.19
110.19, 189.44, 174.35, 633.00, 267.56
132.04, 179.57, 174.10, 623.17, 241.97
109.71, 189.30, 174.38, 633.43, 267.29
132.04, 179.57, 174.10, 623.17, 241.97
109.64, 189.28, 174.40, 633.43, 267.29
132.24, 179.80, 175.62, 623.20, 242.42
109.54, 189.06, 174.28, 633.70, 266.57
132.28, 179.81, 175.60, 623.20, 242.42
109.49, 189.04, 174.30, 633.69, 266.51
108.88, 189.06, 174.64, 633.71, 266.88
130.24, 180.03, 176.20, 622.88, 242.69
108.76, 189.00, 174.97, 633.27, 267.63
131.16, 180.23, 176.90, 622.78, 243.04
108.69, 189.06, 174.46, 633.33, 267.55
131.45, 179.33, 176.15, 622.90, 241.41
108.73, 189.10, 174.53, 633.31, 267.49
131.45, 179.33, 176.15, 622.90, 241.41
108.96, 188.50, 174.35, 632.92, 266.98
130.79, 178.01, 175.50, 622.66, 240.63
108.97, 188.48, 174.47, 632.83, 267.14
130.79, 178.01, 175.50, 622.66, 240.63
109.20, 188.96, 173.96, 632.69, 267.30
129.26, 179.24, 174.09, 621.93, 241.66
109.09, 188.92, 173.91, 632.72, 267.25
129.26, 179.24, 174.09, 621.93, 241.66
109.20, 188.78, 174.46, 632.38, 267.41
131.43, 178.53, 175.93, 621.77, 239.36
109.11, 188.74, 174.52, 632.33, 267.57
131.43, 178.53, 175.93, 621.77, 239.36
132.25, 178.74, 175.95, 621.29, 239.54
109.55, 188.83, 174.29, 632.15, 267.69
132.25, 178.74, 175.95, 621.29, 239.54
109.59, 188.85, 174.30, 632.13, 267.70
132.83, 179.21, 176.87, 620.60, 240.10
110.35, 189.14, 174.83, 631.89, 267.63
132.83, 179.21, 176.87, 620.60, 240.10
110.05, 189.06, 174.81, 631.84, 267.56
133.24, 179.14, 176.46, 620.48, 239.94
110.28, 189.24, 174.76, 631.94, 267.32
133.29, 179.10, 176.57, 620.51, 239.84
110.32, 189.24, 174.79, 631.95, 267.34
133.05, 179.18, 176.87, 620.51, 239.84
110.09, 189.20, 174.79, 631.73, 267.55
133.05, 179.18, 176.87, 620.51, 239.84
110.03, 189.19, 174.79, 631.75, 267.52
133.50, 179.09, 177.01, 620.61, 239.53
110.52, 189.35, 174.93, 631.76, 267.54
133.47, 179.09, 177.02, 620.61, 239.53
110.52, 189.37, 174.98, 631.81, 267.61
133.39, 178.38, 177.01, 620.50, 239.55
110.63, 189.18, 175.06, 631.85, 267.52
133.38, 178.38, 177.01, 620.50, 239.55
110.45, 189.12, 175.05, 631.79, 267.55
134.08, 177.65, 177.53, 620.60, 238.95
110.81, 188.94, 175.29, 631.99, 266.87
134.11, 177.79, 177.55, 620.60, 238.95
110.57, 188.89, 175.26, 632.05, 266.91
134.65, 177.99, 178.08, 620.49, 239.16
110.59, 188.94, 175.39, 632.04, 267.02
134.65, 177.99, 178.08, 620.49, 239.16
110.44, 188.88, 175.41, 632.04, 267.09
134.25, 178.90, 178.11, 620.66, 239.04
110.43, 189.15, 175.38, 632.22, 267.03
133.65, 178.66, 177.93, 620.70, 239.05
110.25, 189.05, 175.39, 632.19, 266.99
133.65, 178.66, 177.93, 620.70, 239.05
110.25, 189.05, 175.40, 632.19, 266.99
133.65, 178.66, 177.93, 620.70, 239.05
110.25, 189.05, 175.39, 632.19, 266.99
134.30, 177.89, 178.31, 620.82, 238.53
110.66, 188.87, 175.60, 632.12, 266.64
134.21, 177.94, 178.46, 620.82, 238.53
110.11, 188.63, 175.68, 632.10, 266.76
134.18, 177.93, 178.48, 620.82, 238.53
110.11, 188.61, 175.64, 632.10, 266.77
134.17, 177.94, 178.47, 620.82, 238.53
110.02, 188.59, 175.65, 632.12, 266.75
134.36, 178.23, 178.58, 620.82, 238.53
110.47, 188.81, 175.66, 632.19, 266.62
134.35, 178.23, 178.58, 620.82, 238.53
110.59, 188.84, 175.76, 632.26, 266.47
134.06, 178.27, 178.69, 620.81, 238.70
110.47, 188.80, 175.75, 632.18, 266.50
133.89, 178.22, 178.68, 620.81, 238.70
110.51, 188.80, 175.90, 632.22, 266.35
134.10, 178.20, 178.63, 620.81, 238.70
110.71, 188.86, 175.90, 632.16, 266.34
134.02, 178.21, 178.66, 620.81, 238.70
110.63, 188.83, 175.86, 632.19, 266.43
133.63, 178.03, 178.65, 620.81, 238.84
110.54, 188.76, 175.87, 632.16, 266.40
133.62, 178.04, 178.65, 620.81, 238.84
110.40, 188.72, 175.86, 632.13, 266.45
133.65, 178.03, 178.34, 620.84, 238.90
110.70, 188.82, 175.75, 632.20, 266.40
133.66, 178.03, 178.34, 620.84, 238.90
110.74, 188.84, 175.81, 632.19, 266.34
133.03, 178.01, 178.10, 620.95, 239.31
110.62, 188.70, 175.84, 632.20, 266.27
132.99, 177.96, 178.12, 620.95, 239.31
110.59, 188.67, 175.84, 632.20, 266.27
133.18, 178.13, 177.95, 620.95, 239.52
110.74, 188.77, 175.88, 632.17, 266.26
133.17, 178.14, 177.96, 620.95, 239.52
110.67, 188.72, 175.82, 632.22, 266.24
133.17, 178.22, 178.01, 620.95, 239.52
110.71, 188.78, 175.86, 632.25, 266.29
133.08, 178.19, 178.01, 620.95, 239.52
110.61, 188.72, 175.86, 632.27, 266.30
133.05, 178.13, 178.08, 620.95, 239.48
110.66, 188.79, 175.75, 632.39, 266.58
133.05, 178.13, 178.08, 620.95, 239.48
110.68, 188.79, 175.76, 632.39, 266.57
132.96, 178.11, 178.06, 620.95, 239.56
110.54, 188.66, 175.66, 632.37, 266.63
132.96, 178.12, 178.09, 620.95, 239.56
110.53, 188.67, 175.68, 632.39, 266.68
133.03, 178.14, 178.10, 620.95, 239.56
110.69, 188.75, 175.76, 632.31, 266.81
133.04, 178.14, 178.11, 620.95, 239.56
110.67, 188.75, 175.78, 632.33, 266.80
132.93, 177.62, 177.96, 620.92, 239.49
110.44, 188.54, 175.66, 632.36, 266.77
132.45, 177.85, 177.92, 621.41, 238.23
110.35, 188.46, 175.66, 632.34, 266.66
132.49, 177.81, 177.90, 621.41, 238.23
110.33, 188.45, 175.77, 632.24, 266.76
132.51, 177.81, 177.84, 621.44, 238.30
110.28, 188.40, 175.70, 632.24, 266.71
133.49, 177.54, 177.82, 621.65, 237.86
110.35, 188.34, 175.79, 632.37, 266.70
133.88, 177.03, 177.19, 621.24, 240.26
110.76, 187.91, 175.32, 632.17, 266.78
133.89, 176.99, 177.26, 621.21, 240.21
110.75, 187.90, 175.28, 632.16, 266.80
133.82, 176.99, 177.35, 621.19, 240.19
110.68, 187.92, 175.35, 632.16, 266.84
133.90, 176.98, 177.31, 621.19, 240.19
110.70, 187.92, 175.31, 632.16, 266.85
133.91, 176.98, 177.31, 621.19, 240.19
110.66, 187.92, 175.33, 632.15, 266.86
133.85, 176.99, 177.30, 621.19, 240.19
110.72, 187.92, 175.30, 632.14, 266.81
133.74, 176.99, 177.31, 621.19, 240.19
110.62, 187.89, 175.31, 632.15, 266.75
133.75, 176.99, 177.30, 621.19, 240.19
110.63, 187.89, 175.29, 632.15, 266.75
133.74, 176.98, 177.30, 621.19, 240.19
110.60, 187.87, 175.32, 632.16, 266.76
134.08, 176.86, 177.15, 621.20, 240.18
110.78, 187.87, 175.34, 632.10, 266.61
133.87, 176.97, 177.30, 621.19, 240.19
110.72, 187.93, 175.35, 632.13, 266.53
134.11, 176.86, 177.16, 621.20, 240.18
110.80, 187.87, 175.28, 632.15, 266.51
133.85, 176.97, 177.30, 621.19, 240.19
110.61, 187.86, 175.27, 632.21, 266.59
134.23, 177.04, 177.19, 621.20, 240.18
110.78, 187.87, 175.22, 632.19, 266.54
134.28, 177.03, 177.20, 621.20, 240.18
110.79, 187.85, 175.23, 632.18, 266.47
134.29, 177.03, 177.21, 621.20, 240.18
110.84, 187.86, 175.24, 632.17, 266.48
133.95, 177.29, 177.10, 621.18, 240.31
110.69, 187.91, 175.19, 632.19, 266.47
134.34, 176.57, 177.52, 621.09, 240.04
110.84, 187.76, 175.33, 632.05, 266.34
134.18, 176.61, 177.50, 621.09, 240.04
110.83, 187.74, 175.34, 632.04, 266.39
134.18, 176.61, 177.49, 621.09, 240.04
110.91, 187.76, 175.31, 632.03, 266.37
134.18, 176.60, 177.49, 621.09, 240.04
110.86, 187.75, 175.30, 632.06, 266.47
134.28, 176.60, 177.44, 621.09, 240.03
110.80, 187.72, 175.35, 632.00, 266.51
134.08, 176.50, 177.48, 621.09, 240.04
110.72, 187.69, 175.33, 632.03, 266.58
134.09, 176.50, 177.49, 621.09, 240.04
110.72, 187.69, 175.32, 632.03, 266.58
134.08, 176.50, 177.48, 621.09, 240.04
110.75, 187.69, 175.34, 632.03, 266.53
133.96, 176.75, 177.59, 621.08, 240.05
110.48, 187.72, 175.30, 632.04, 266.77
133.96, 176.75, 177.59, 621.08, 240.05
110.39, 187.70, 175.34, 632.00, 266.85
134.00, 176.71, 177.59, 621.08, 240.05
110.38, 187.69, 175.35, 632.03, 266.82
134.04, 176.70, 177.59, 621.08, 240.05
110.34, 187.67, 175.34, 632.02, 266.87
134.34, 176.78, 177.47, 621.07, 240.01
110.89, 187.89, 175.39, 631.98, 266.88
133.84, 176.60, 177.58, 621.06, 240.02
110.39, 187.77, 175.39, 632.05, 267.07
109.32, 188.40, 175.62, 632.17, 267.67
132.04, 179.58, 178.39, 621.99, 234.09
109.28, 188.36, 175.60, 632.20, 267.78
132.04, 179.58, 178.39, 621.99, 234.09
131.84, 178.89, 178.63, 621.17, 229.33
110.06, 189.21, 175.59, 631.63, 269.40
131.84, 178.89, 178.63, 621.17, 229.33
110.06, 189.21, 175.61, 631.63, 269.40
130.96, 179.14, 177.36, 620.44, 225.92
110.96, 189.67, 175.88, 630.44, 269.97
131.50, 178.58, 177.53, 620.48, 225.75
111.10, 189.51, 175.94, 630.43, 269.73
132.43, 177.61, 178.32, 618.73, 221.42
111.00, 189.94, 175.65, 630.43, 270.04
132.42, 177.60, 178.30, 618.73, 221.42
110.94, 189.91, 175.65, 630.42, 270.08
134.94, 178.48, 180.90, 617.80, 216.39
110.33, 190.25, 176.01, 631.02, 269.40
135.09, 178.47, 180.87, 617.80, 216.39
110.30, 190.24, 175.95, 631.03, 269.43
132.38, 177.32, 179.59, 618.26, 211.67
109.40, 190.03, 175.16, 631.38, 270.34
132.38, 177.32, 179.59, 618.26, 211.67
109.41, 190.04, 175.17, 631.38, 270.36
110.49, 189.97, 175.73, 632.02, 271.62
138.05, 173.92, 181.29, 616.62, 205.01
110.47, 189.97, 175.78, 631.99, 271.63
137.94, 173.92, 181.30, 616.62, 205.01
108.37, 191.77, 175.26, 631.96, 277.44
133.71, 181.53, 180.16, 624.81, 200.10
108.37, 191.77, 175.26, 631.96, 277.44
133.71, 181.53, 180.16, 624.81, 200.10
131.61, 181.62, 181.50, 627.44, 196.51
131.61, 181.62, 181.50, 627.44, 196.51
134.11, 179.34, 181.80, 627.89, 191.18
135.12, 179.19, 182.29, 627.26, 190.51
137.95, 177.42, 182.91, 626.27, 186.75
137.82, 177.44, 182.92, 626.27, 186.75
139.93, 175.72, 184.45, 625.22, 183.35
141.10, 175.55, 184.56, 623.47, 187.50
141.10, 175.55, 184.56, 623.47, 187.50
141.10, 175.55, 184.56, 623.47, 187.50
136.58, 177.42, 182.96, 622.85, 192.63
136.91, 177.26, 182.99, 622.88, 192.58
137.22, 178.54, 182.39, 620.14, 192.24
137.46, 179.81, 183.11, 620.31, 192.57
139.11, 178.91, 183.06, 618.62, 191.31
138.99, 178.94, 183.07, 618.62, 191.31
138.32, 179.11, 183.22, 616.91, 190.94
137.87, 179.46, 183.02, 616.56, 191.59
139.11, 178.80, 183.37, 616.05, 190.17
142.90, 176.68, 185.56, 618.88, 186.48
142.99, 176.67, 185.55, 618.88, 186.48
143.04, 176.67, 185.56, 618.88, 186.48
145.75, 175.40, 186.50, 621.17, 184.40
145.51, 175.35, 186.51, 621.17, 184.40
145.19, 175.62, 186.50, 621.08, 184.40
145.43, 175.35, 186.47, 621.17, 184.40
144.72, 175.89, 186.50, 620.99, 184.39
144.72, 175.89, 186.47, 620.99, 184.39
144.82, 175.92, 186.48, 620.99, 184.39
144.07, 175.64, 186.41, 621.03, 184.47
144.51, 174.69, 186.34, 621.49, 184.61
144.45, 174.61, 186.51, 621.49, 184.61
144.45, 174.60, 186.52, 621.49, 184.61
144.45, 174.61, 186.51, 621.49, 184.61
144.70, 174.64, 186.34, 621.48, 184.60
144.57, 174.66, 186.35, 621.48, 184.60
144.57, 174.65, 186.36, 621.48, 184.60
144.45, 174.68, 186.37, 621.48, 184.60
145.98, 175.07, 186.86, 621.32, 184.38
146.07, 175.05, 186.85, 621.32, 184.38
146.07, 175.05, 186.85, 621.32, 184.38
146.07, 175.05, 186.85, 621.32, 184.38
145.60, 175.68, 186.71, 621.32, 184.37
145.45, 176.10, 186.67, 621.49, 184.44
145.45, 176.10, 186.67, 621.49, 184.44
145.45, 176.10, 186.67, 621.49, 184.44
145.56, 176.46, 186.75, 621.32, 184.37
145.56, 176.46, 186.75, 621.32, 184.37
145.60, 176.48, 186.70, 621.32, 184.37
145.39, 176.46, 186.77, 621.32, 184.37
144.74, 176.16, 186.54, 621.43, 184.42
144.61, 176.17, 186.53, 621.43, 184.42
144.59, 176.19, 186.51, 621.43, 184.42
144.59, 176.19, 186.51, 621.43, 184.42
145.20, 176.48, 186.57, 621.32, 184.37
144.79, 176.56, 186.64, 621.24, 184.29
144.73, 176.52, 186.82, 621.24, 184.29
144.68, 176.54, 186.75, 621.24, 184.29
144.93, 176.69, 186.90, 621.24, 184.29
144.72, 176.68, 186.80, 621.24, 184.29
144.80, 176.74, 186.84, 621.24, 184.29
144.75, 176.77, 186.88, 621.19, 184.26
144.94, 176.76, 186.89, 621.19, 184.26
144.90, 176.75, 186.88, 621.19, 184.26
143.07, 175.19, 186.29, 621.17, 183.99
143.07, 175.19, 186.29, 621.17, 183.99
143.63, 173.79, 186.08, 621.21, 182.06
143.63, 173.79, 186.08, 621.21, 182.06
142.51, 176.30, 187.22, 620.58, 181.11
142.51, 176.30, 187.22, 620.58, 181.11
143.40, 171.74, 186.20, 619.71, 178.99
143.33, 171.87, 185.92, 619.71, 178.99
144.59, 175.57, 187.49, 619.42, 176.36
145.22, 174.47, 187.00, 619.66, 176.43
143.69, 173.48, 185.90, 619.52, 174.07
143.69, 173.48, 185.90, 619.52, 174.07
145.41, 171.50, 186.44, 619.54, 171.34
145.41, 171.50, 186.44, 619.54, 171.34
141.85, 174.49, 186.96, 619.06, 167.20
141.78, 174.63, 186.96, 619.06, 167.20
143.79, 174.52, 187.09, 619.77, 164.67
143.79, 174.52, 187.09, 619.77, 164.67
144.49, 176.90, 187.62, 620.92, 160.00
144.49, 176.90, 187.62, 620.92, 160.00
141.60, 176.09, 187.15, 621.66, 156.01
141.60, 176.09, 187.15, 621.66, 156.01
143.61, 173.84, 186.57, 623.00, 154.75
143.61, 173.84, 186.57, 623.00, 154.75
141.02, 173.67, 185.31, 623.40, 150.97
145.79, 171.80, 187.18, 623.93, 151.20
145.68, 171.73, 187.23, 623.95, 151.25
145.70, 171.73, 187.24, 623.95, 151.25
143.87, 173.69, 186.69, 623.99, 150.38
143.87, 173.69, 186.69, 623.99, 150.38
143.45, 174.32, 186.47, 625.42, 147.32
143.45, 174.32, 186.47, 625.42, 147.32
141.08, 176.35, 186.37, 625.35, 147.15
141.08, 176.35, 186.37, 625.35, 147.15
141.43, 175.54, 186.21, 624.35, 146.07
141.43, 175.54, 186.21, 624.35, 146.07
142.03, 173.36, 185.20, 624.44, 144.49
140.26, 176.32, 186.34, 623.99, 143.64
140.66, 176.43, 186.29, 623.99, 143.64
140.61, 176.41, 186.16, 623.99, 143.64
140.85, 176.24, 186.30, 624.08, 143.51
140.85, 176.24, 186.30, 624.08, 143.51
143.02, 171.70, 185.62, 625.83, 143.79
143.02, 171.70, 185.62, 625.83, 143.79
145.05, 172.19, 185.62, 628.01, 142.99
145.05, 172.19, 185.62, 628.01, 142.99
144.60, 172.72, 185.32, 629.66, 143.42
144.75, 173.50, 185.43, 629.66, 143.42
113.13, 191.79, 172.50, 602.92, 216.89
143.78, 176.76, 186.17, 633.54, 140.54
113.13, 191.79, 172.51, 602.92, 216.89
143.77, 176.74, 186.19, 633.54, 140.54
117.39, 188.73, 175.03, 626.82, 203.03
144.13, 175.14, 186.55, 637.23, 135.05
116.73, 188.22, 174.55, 632.88, 195.61
145.37, 173.74, 186.09, 642.10, 131.65
116.74, 188.23, 174.48, 632.88, 195.61
145.37, 173.74, 186.09, 642.10, 131.65
116.73, 188.22, 174.55, 632.88, 195.61
145.37, 173.74, 186.09, 642.10, 131.65
108.87, 192.45, 173.26, 630.04, 213.35
145.77, 172.41, 186.19, 646.35, 122.69
108.86, 192.45, 173.27, 630.04, 213.35
145.77, 172.41, 186.19, 646.35, 122.69
108.73, 193.47, 174.78, 628.86, 211.18
145.22, 171.64, 186.05, 648.49, 119.83
108.67, 193.46, 174.79, 628.86, 211.18
145.22, 171.64, 186.05, 648.49, 119.83
107.86, 193.18, 175.12, 630.26, 212.82
143.54, 173.39, 186.44, 647.77, 119.41
107.86, 193.18, 175.12, 630.26, 212.82
143.54, 173.39, 186.44, 647.77, 119.41
148.13, 167.80, 187.06, 650.03, 118.15
148.13, 167.80, 187.06, 650.03, 118.15
145.66, 164.01, 184.49, 650.46, 119.54
145.66, 164.01, 184.49, 650.46, 119.54
147.84, 167.49, 186.04, 652.29, 115.61
147.84, 167.49, 186.04, 652.29, 115.61
146.53, 161.78, 183.03, 653.29, 112.38
146.53, 161.78, 183.03, 653.29, 112.38
150.86, 159.09, 184.05, 655.74, 108.42
148.81, 159.73, 182.60, 653.89, 110.12
153.33, 152.17, 181.77, 658.35, 108.03
153.33, 152.17, 181.77, 658.35, 108.03
149.81, 158.72, 185.00, 662.22, 108.81
149.81, 158.72, 185.00, 662.22, 108.81
145.67, 163.33, 185.26, 664.83, 107.91
145.67, 163.33, 185.26, 664.83, 107.91
146.91, 163.82, 185.79, 665.16, 106.89
146.91, 163.82, 185.79, 665.16, 106.89
142.17, 164.69, 183.35, 665.53, 108.14
142.17, 164.69, 183.35, 665.53, 108.14
143.92, 163.38, 183.65, 666.75, 108.51
143.92, 163.38, 183.65, 666.75, 108.51
142.22, 168.22, 184.98, 666.17, 110.05
142.22, 168.22, 184.98, 666.17, 110.05
141.65, 167.45, 185.42, 667.21, 111.84
141.65, 167.45, 185.42, 667.21, 111.84
